ProbeID	min	0.5%	1%	2.5%	97.5%	99%	99.5%	max	mean	sd	thr	thrNum	pval	Perc -1.00	Perc -0.95	Perc -0.90	Perc -0.85	Perc -0.80	Perc -0.75	Perc -0.70	Perc -0.65	Perc -0.60	Perc -0.55	Perc -0.50	Perc -0.45	Perc -0.40	Perc -0.35	Perc -0.30	Perc -0.25	Perc -0.20	Perc -0.15	Perc -0.10	Perc -0.05	Perc 0.00	Perc 0.05	Perc 0.10	Perc 0.15	Perc 0.20	Perc 0.25	Perc 0.30	Perc 0.35	Perc 0.40	Perc 0.45	Perc 0.50	Perc 0.55	Perc 0.60	Perc 0.65	Perc 0.70	Perc 0.75	Perc 0.80	Perc 0.85	Perc 0.90	Perc 0.95	Perc 1.00	Expr -1.00	Expr -0.95	Expr -0.90	Expr -0.85	Expr -0.80	Expr -0.75	Expr -0.70	Expr -0.65	Expr -0.60	Expr -0.55	Expr -0.50	Expr -0.45	Expr -0.40	Expr -0.35	Expr -0.30	Expr -0.25	Expr -0.20	Expr -0.15	Expr -0.10	Expr -0.05	Expr 0.00	Expr 0.05	Expr 0.10	Expr 0.15	Expr 0.20	Expr 0.25	Expr 0.30	Expr 0.35	Expr 0.40	Expr 0.45	Expr 0.50	Expr 0.55	Expr 0.60	Expr 0.65	Expr 0.70	Expr 0.75	Expr 0.80	Expr 0.85	Expr 0.90	Expr 0.95	Expr 1.00	Abs 1.00	Abs 1.20	Abs 1.40	Abs 1.60	Abs 1.80	Abs 2.00	Abs 2.20	Abs 2.40	Abs 2.60	Abs 2.80	Abs 3.00	Abs 3.20	Abs 3.40	Abs 3.60	Abs 3.80	Abs 4.00	Abs 4.20	Abs 4.40	Abs 4.60	Abs 4.80	Abs 5.00	Abs 5.20	Abs 5.40	Abs 5.60	Abs 5.80	Abs 6.00	Abs 6.20	Abs 6.40	Abs 6.60	Abs 6.80	Abs 7.00	Abs 7.20	Abs 7.40	Abs 7.60	Abs 7.80	Abs 8.00	Abs 8.20	Abs 8.40	Abs 8.60	Abs 8.80	Abs 9.00	Abs 9.20	Abs 9.40	Abs 9.60	Abs 9.80	Abs 10.00	Abs 10.20	Abs 10.40	Abs 10.60	Abs 10.80	Abs 11.00	Abs 11.20	Abs 11.40	Abs 11.60	Abs 11.80	Abs 12.00	Abs 12.20	Abs 12.40	Abs 12.60	Abs 12.80	Abs 13.00	Abs 13.20	Abs 13.40	Abs 13.60	Abs 13.80	Abs 14.00	Abs 14.20	Abs 14.40	Abs 14.60	Abs 14.80	Abs 15.00	Abs 15.20	Abs 15.40	Abs 15.60	Abs 15.80	Abs 16.00
TIMP3	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	5.812498225333565	5.812498225333565	5.812498225333565	6.294069295088306	4.65169106284101	0.643740313115369	5.21232814178898	2	0.0254957507082153	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.42	4.42	5.21	5.81	5.81	5.81	5.81	5.81	5.81	5.81	5.81	5.81	5.81	5.81	5.81	5.81	5.81	5.81	5.81	5.81	5.81	5.81	6.29	4	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NDC80	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	6.439623137557118	6.439623137557118	6.439623137557118	6.49761236561836	5.18149651371947	0.84783575245868	5.18149651371947	6	0.158640226628895	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.42	4.42	4.42	4.42	4.43	4.43	4.43	4.43	5.18	5.39	5.39	5.39	5.43	5.43	5.43	5.43	5.79	5.79	5.79	5.79	6.24	6.24	6.24	6.24	6.44	6.44	6.44	6.44	6.50	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL4	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	5.386466092869311	5.386466092869311	5.386466092869311	5.5229345609434555	4.72989693134982	0.417539500336266	4.72989693134982	6	0.288951841359773	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.37	4.37	4.37	4.37	4.73	4.86	4.86	4.86	4.88	4.88	4.88	4.88	4.97	4.97	4.97	4.97	5.00	5.00	5.00	5.00	5.39	5.39	5.39	5.39	5.52	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL12A	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	5.977508904540138	5.977508904540138	5.977508904540138	6.525442506018121	5.10505949985479	0.628587652891496	5.29569446513211	4	0.538243626062323	4.32	4.32	4.32	4.32	4.32	4.32	4.67	4.67	4.67	4.79	4.79	4.79	4.84	4.84	4.84	4.86	4.86	4.86	4.97	4.97	5.30	5.44	5.44	5.44	5.44	5.44	5.44	5.52	5.52	5.52	5.52	5.52	5.52	5.52	5.98	5.98	5.98	5.98	5.98	5.98	6.53	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXL7	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	5.059614856297223	5.059614856297223	5.059614856297223	5.291677223176022	4.53956755557275	0.341647834439044	4.72858322403041	3	0.046742209631728	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.73	4.97	4.97	4.97	4.97	4.97	4.97	4.97	4.97	4.97	5.06	5.06	5.06	5.06	5.06	5.06	5.06	5.06	5.06	5.06	5.29	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAP1	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	5.00943675560809	5.00943675560809	5.00943675560809	5.625854931368057	4.5135486625335	0.390207532390613	4.83518753491533	2	0.161473087818697	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.84	5.01	5.01	5.01	5.01	5.01	5.01	5.01	5.01	5.01	5.01	5.01	5.01	5.01	5.01	5.01	5.01	5.01	5.01	5.01	5.63	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1A	8.679304150357002	8.679304150357002	8.679304150357002	8.679304150357002	9.707221068533155	9.707221068533155	9.707221068533155	9.870518845435898	9.22824526885593	0.346405383366568	9.22824526885593	6	0.759206798866855	8.68	8.68	8.68	8.68	8.81	8.81	8.81	8.81	8.85	8.85	8.85	8.85	9.07	9.07	9.07	9.07	9.09	9.09	9.09	9.09	9.23	9.27	9.27	9.27	9.31	9.31	9.31	9.31	9.36	9.36	9.36	9.36	9.55	9.55	9.55	9.55	9.71	9.71	9.71	9.71	9.87	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL1RN	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	6.414473836430928	6.414473836430928	6.414473836430928	7.135863165368679	5.54283580362116	0.884652026633719	5.4105610133401	7	0.36685552407932	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.98	4.98	4.98	4.98	4.98	5.41	5.65	5.65	5.65	5.91	5.91	5.91	5.97	5.97	5.97	6.09	6.09	6.09	6.09	6.26	6.26	6.26	6.41	6.41	6.41	7.14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	1	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEBPA	5.343052434922969	5.343052434922969	5.343052434922969	5.343052434922969	7.717882018160807	7.717882018160807	7.717882018160807	8.291585141156467	6.74698735567133	0.851855467727629	6.74698735567133	6	0.567988668555241	5.34	5.34	5.34	5.34	5.75	5.75	5.75	5.75	5.88	5.88	5.88	5.88	6.13	6.13	6.13	6.13	6.44	6.44	6.44	6.44	6.75	6.90	6.90	6.90	7.10	7.10	7.10	7.10	7.16	7.16	7.16	7.16	7.67	7.67	7.67	7.67	7.72	7.72	7.72	7.72	8.29	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	1	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP8	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.32192809488736	5.96046447753906e-08	4.32192809488736	12	0.856940509915014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX50	9.035403969942067	9.035403969942067	9.035403969942067	9.035403969942067	9.399940098272157	9.399940098272157	9.399940098272157	9.454052482195788	9.25806812244193	0.122043760595423	9.27472266110497	5	0.791784702549575	9.04	9.04	9.04	9.04	9.09	9.09	9.09	9.13	9.13	9.13	9.22	9.22	9.22	9.22	9.24	9.24	9.24	9.24	9.24	9.24	9.27	9.29	9.29	9.29	9.29	9.34	9.34	9.34	9.34	9.34	9.39	9.39	9.39	9.39	9.39	9.40	9.40	9.40	9.40	9.40	9.45	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NFKB1	7.980025300238734	7.980025300238734	7.980025300238734	7.980025300238734	10.185160383355734	10.185160383355734	10.185160383355734	10.310930821098555	9.30112487573783	0.774087751621498	9.04861037706996	8	0.157223796033994	7.98	7.98	7.98	7.98	7.98	7.98	7.98	8.13	8.13	8.13	8.13	8.13	8.13	8.13	8.28	8.28	8.28	8.28	8.28	8.28	9.05	9.45	9.45	9.57	9.57	9.57	9.57	9.57	9.57	9.68	9.68	9.68	9.70	9.70	9.70	9.99	9.99	9.99	10.19	10.19	10.31	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	3	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAS1	5.717813489718049	5.717813489718049	5.717813489718049	5.717813489718049	6.6775082422647225	6.6775082422647225	6.6775082422647225	6.897240425574799	6.2021475080048	0.34029328802937	6.25085392148671	5	0.610481586402266	5.72	5.72	5.72	5.72	5.83	5.83	5.83	5.88	5.88	5.88	5.97	5.97	5.97	5.97	6.01	6.01	6.01	6.12	6.12	6.12	6.25	6.33	6.33	6.33	6.33	6.35	6.35	6.35	6.35	6.35	6.47	6.47	6.47	6.47	6.47	6.68	6.68	6.68	6.68	6.68	6.90	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KITLG	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	6.120808102298621	6.120808102298621	6.120808102298621	6.259837400589506	5.07171379384488	0.672813272941169	5.07171379384488	6	0.447592067988669	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.38	4.38	4.38	4.38	4.74	4.74	4.74	4.74	5.07	5.15	5.15	5.15	5.33	5.33	5.33	5.33	5.37	5.37	5.37	5.37	5.72	5.72	5.72	5.72	6.12	6.12	6.12	6.12	6.26	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLEC1B	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.32192809488736	5.96046447753906e-08	4.32192809488736	12	0.858356940509915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FCGR1A	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	6.232468896288512	6.232468896288512	6.232468896288512	6.722192760895903	5.0653207236606	0.907587488198405	5.37832392470115	4	0.0226628895184136	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.42	4.42	4.42	4.68	4.68	5.38	6.15	6.15	6.15	6.15	6.15	6.15	6.16	6.16	6.16	6.16	6.16	6.16	6.16	6.23	6.23	6.23	6.23	6.23	6.23	6.72	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRP5	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	5.2315092108670465	5.2315092108670465	5.2315092108670465	5.411765185006983	4.56037542246426	0.375252974590599	4.76222459431272	3	0.126062322946176	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.39	4.39	4.76	4.85	4.85	4.85	4.85	4.85	4.85	4.85	4.85	4.85	5.23	5.23	5.23	5.23	5.23	5.23	5.23	5.23	5.23	5.23	5.41	4	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAD51	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	6.513174884603631	6.513174884603631	6.513174884603631	6.708876959723136	5.07142360530743	0.877435258362714	5.52333244668275	3	0.313031161473088	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	5.09	5.09	5.09	5.13	5.13	5.52	6.06	6.06	6.06	6.06	6.06	6.06	6.06	6.06	6.06	6.51	6.51	6.51	6.51	6.51	6.51	6.51	6.51	6.51	6.51	6.71	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDC	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	6.120808102298621	6.120808102298621	6.120808102298621	6.476219650723027	4.85279586533715	0.760669650375733	5.10349680932217	4	0.124645892351275	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	5.10	5.33	5.33	5.33	5.33	5.33	5.33	5.49	5.49	5.49	5.49	5.49	5.49	5.49	6.12	6.12	6.12	6.12	6.12	6.12	6.48	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUBP1	8.075051224664625	8.075051224664625	8.075051224664625	8.075051224664625	9.105960874046959	9.105960874046959	9.105960874046959	9.301724813165563	8.77891466947796	0.326639136323754	8.6232938385672	9	0.713881019830028	8.08	8.08	8.08	8.08	8.08	8.08	8.08	8.08	8.08	8.08	8.39	8.39	8.39	8.39	8.39	8.39	8.39	8.39	8.39	8.39	8.62	8.69	8.69	8.71	8.71	8.79	8.79	8.79	8.87	8.87	8.88	8.88	8.88	8.99	8.99	9.07	9.07	9.07	9.11	9.11	9.30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD247	10.108485252575912	10.108485252575912	10.108485252575912	10.108485252575912	10.807346871281565	10.807346871281565	10.807346871281565	11.28544267849237	10.6351204599708	0.303872351638046	10.5477730088107	8	0.763456090651558	10.11	10.11	10.11	10.11	10.11	10.11	10.11	10.17	10.17	10.17	10.17	10.17	10.17	10.17	10.41	10.41	10.41	10.41	10.41	10.41	10.55	10.66	10.66	10.67	10.67	10.67	10.69	10.69	10.69	10.78	10.78	10.78	10.79	10.79	10.79	10.80	10.80	10.80	10.81	10.81	11.29	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTSG	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.32192809488736	5.96046447753906e-08	4.32192809488736	12	0.859773371104816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT1	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.32192809488736	5.96046447753906e-08	4.32192809488736	12	0.861189801699717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MX1	8.009324775552857	8.009324775552857	8.009324775552857	8.009324775552857	12.479653972170931	12.479653972170931	12.479653972170931	12.754507575843656	9.65919197537005	1.54327242486333	10.1483857891496	4	0.287535410764873	8.01	8.01	8.01	8.35	8.35	8.35	8.37	8.37	8.37	8.46	8.46	8.46	8.75	8.75	8.75	8.90	8.90	8.90	9.27	9.27	10.15	10.55	10.55	10.55	10.55	10.55	10.55	10.68	10.68	10.68	10.68	10.68	10.68	10.68	12.48	12.48	12.48	12.48	12.48	12.48	12.75	0	0	0	0	0	0	2	1	0	0	0	0	1	0	1	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK12	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.32192809488736	5.96046447753906e-08	4.32192809488736	12	0.862606232294618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
