ProbeID	Ptr	Name	Description
ENSG00000240846	5754642	RPS15P9	ENST00000494093.2
ENSG00000237350	5754725	CDC42P6	ENST00000421246.1
ENSG00000242178	5754825	MTND4P17	ENST00000470444.1
ENSG00000227583	5754893	RPS3AP37	ENST00000419176.1
ENSG00000225344	5754978	AL035252.1	ENST00000440642.1
ENSG00000237668	5755048	RPS15AP38	ENST00000413110.1
ENSG00000229939	5755165	AL589880.1	ENST00000448271.1
ENSG00000235088	5755235	AL031667.2	ENST00000423903.1
ENSG00000237630	5755305	NIFKP9	ENST00000419265.1
ENSG00000216359	5755371	AL139039.1	ENST00000401900.1
ENSG00000248105	5755441	AC008885.1	ENST00000514930.1
ENSG00000270415	5755511	DPPA3P3	ENST00000603842.1
ENSG00000227515	5755578	C1DP4	ENST00000455429.3
ENSG00000180581	5755643	SRP9P1	ENST00000445874.1
ENSG00000235012	5755739	AF121897.1	ENST00000411867.1
ENSG00000282879	5755843	AC095038.3	ENST00000634439.1
ENSG00000229909	5755913	TRIM60P16	ENST00000444048.1
ENSG00000271047	5755982	AC092447.9	ENST00000603395.1
ENSG00000263045	5756052	AC090286.3	ENST00000573133.1
ENSG00000237729	5756154	AC002075.2	ENST00000425207.1
ENSG00000213483	5756256	NDUFAF4P2	ENST00000445374.1
ENSG00000248955	5756325	AC113367.2	ENST00000505749.1
ENSG00000224159	5756395	HMGB1P9	ENST00000429856.1
ENSG00000240404	5756462	AC017015.1	ENST00000477387.2
ENSG00000235864	5756532	HSPA8P6	ENST00000451965.1
ENSG00000274649	5756599	AL512624.1	ENST00000613638.1
ENSG00000223769	5756669	RPS17P1	ENST00000458120.1
ENSG00000235655	5756736	H3F3AP4	ENST00000369387.4
ENSG00000237285	5756950	HNRNPA1P2	ENST00000432375.1
ENSG00000227852	5757019	RPS29P17	ENST00000430795.1
ENSG00000242660	5757148	AC015911.1	ENST00000495111.1
ENSG00000270892	5757234	AC006077.1	ENST00000604746.1
ENSG00000282536	5757304	LINC00328-2P	ENST00000632466.1
ENSG00000236152	5757408	MRPS36P1	ENST00000421291.1
ENSG00000229733	5757476	AL030996.1	ENST00000411430.1
ENSG00000228471	5757546	AC018865.2	ENST00000423631.1
ENSG00000276605	5757616	AC027250.1	ENST00000621305.1
ENSG00000254877	5757686	AP001636.2	ENST00000525517.1
ENSG00000240052	5757820	AC108114.1	ENST00000477321.1
ENSG00000220349	5757906	Z85996.1	ENST00000494644.1
ENSG00000213467	5757974	HMGB1P37	ENST00000439613.2
ENSG00000228042	5758042	AL512882.1	ENST00000436086.2
ENSG00000270493	5758112	AL670379.4	ENST00000605279.1
ENSG00000213450	5758182	VDAC1P7	ENST00000462417.1
ENSG00000270678	5758249	AL670379.6	ENST00000603753.1
ENSG00000215353	5758319	C1QBPP1	ENST00000400117.2
ENSG00000219027	5758386	RPS3AP2	ENST00000407190.2
ENSG00000216368	5758487	AL136226.1	ENST00000401715.2
ENSG00000236750	5758590	AC009237.9	ENST00000414800.1
ENSG00000249271	5758691	HNRNPA1P44	ENST00000503999.2
ENSG00000214027	5758795	ARPC3P5	ENST00000448802.1
ENSG00000224315	5758862	RPL7P7	ENST00000428803.2
ENSG00000266416	5758944	AC130289.2	ENST00000579054.1
ENSG00000265833	5759014	AC130289.1	ENST00000577321.1
ENSG00000264240	5759084	CPDP1	ENST00000579660.1
ENSG00000227081	5759149	AC005912.1	ENST00000495392.1
ENSG00000203363	5759360	AC012454.1	ENST00000443948.1
ENSG00000270775	5759544	AP000436.1	ENST00000605239.1
ENSG00000270995	5759630	AL137072.1	ENST00000603444.1
ENSG00000225369	5759700	AC009506.2	ENST00000420635.1
ENSG00000281251	5759787	AC107911.1	ENST00000626949.1
ENSG00000145835	5759857	CDKN2AIPNLP2	ENST00000274516.5
ENSG00000270682	5759929	AP003357.1	ENST00000604497.1
ENSG00000271583	5759999	AC103881.1	ENST00000603476.1
ENSG00000241367	5760069	RPL7AP23	ENST00000482625.1
ENSG00000182574	5760137	Z97985.1	ENST00000332270.6
ENSG00000270447	5760273	AC007179.3	ENST00000604976.1
ENSG00000240371	5760343	RPS4XP13	ENST00000483219.1
ENSG00000188856	5760411	RPSAP47	ENST00000479228.1
ENSG00000262518	5760495	AC090079.2	ENST00000575289.1
ENSG00000179031	5760565	Z73417.1	ENST00000447373.2
ENSG00000281718	5760683	GRAMD4P6	ENST00000629239.1
ENSG00000235581	5760751	AC005011.1	ENST00000455206.1
ENSG00000214584	5760821	PGGT1BP2	ENST00000398621.3
ENSG00000270314	5760889	AC007161.2	ENST00000604734.1
ENSG00000225248	5760959	TMEM183AP1	ENST00000443476.1
ENSG00000233162	5761029	MORF4L1P6	ENST00000418771.1
ENSG00000259507	5761098	AC103968.1	ENST00000557841.1
ENSG00000254725	5761168	AC009643.1	ENST00000532030.1
ENSG00000271389	5761238	OSBPL9P1	ENST00000604744.1
ENSG00000230299	5761306	AC093162.1	ENST00000419682.1
ENSG00000235205	5761376	TATDN2P3	ENST00000452855.1
ENSG00000232176	5761444	AL161909.1	ENST00000397390.3
ENSG00000233167	5761612	EEF1A1P26	ENST00000458319.1
ENSG00000255563	5761732	AC021006.3	ENST00000530771.1
ENSG00000224425	5761834	AC073869.2	ENST00000417338.1
ENSG00000227331	5761904	AC005042.1	ENST00000393397.2
ENSG00000231675	5762070	AC005042.3	ENST00000453230.1
ENSG00000254784	5762140	LRRC6P1	ENST00000532188.1
ENSG00000231240	5762207	KLF2P1	ENST00000447438.1
ENSG00000118903	5762273	BTF3P11	ENST00000426582.2
ENSG00000225787	5762356	LSM3P3	ENST00000436601.1
ENSG00000226590	5762422	UBE2V1P10	ENST00000414685.1
ENSG00000271368	5762491	AC073387.2	ENST00000604797.1
ENSG00000236058	5762561	RPL17P36	ENST00000420302.1
ENSG00000251174	5762790	TSEN2P1	ENST00000513552.1
ENSG00000254274	5762857	TDGF1P5	ENST00000523009.1
ENSG00000271211	5762940	AL670379.11	ENST00000604059.1
ENSG00000218175	5763011	AC016739.1	ENST00000405359.2
ENSG00000244503	5763250	AC108751.5	ENST00000492880.1
ENSG00000266251	5763402	COX6CP3	ENST00000580869.1
ENSG00000234337	5763469	AC026462.1	ENST00000567701.1
ENSG00000233597	5763539	AC133435.1	ENST00000498753.1
ENSG00000270701	5763783	AP002802.2	ENST00000605877.1
ENSG00000230198	5763853	RPL37P4	ENST00000448908.1
ENSG00000266853	5763920	ITM2BP1	ENST00000580276.1
ENSG00000276692	5764003	CR769767.2	ENST00000622735.1
ENSG00000240311	5764140	AC004224.1	ENST00000459875.1
ENSG00000233504	5764225	POLR2LP1	ENST00000432966.1
ENSG00000214031	5764341	AC092474.1	ENST00000416158.1
ENSG00000270791	5764559	DPRXP6	ENST00000603022.1
ENSG00000227491	5764625	CCNJP1	ENST00000450600.1
ENSG00000262210	5764691	PEBP1P3	ENST00000575117.1
ENSG00000234309	5764758	SLC25A18P1	ENST00000449385.1
ENSG00000259592	5764828	PRELID1P4	ENST00000561466.1
ENSG00000237169	5765009	RPL12P27	ENST00000414870.1
ENSG00000254915	5765077	AP003168.1	ENST00000530091.1
ENSG00000257672	5765147	CR383656.6	ENST00000548164.2
ENSG00000215085	5765217	AL365400.1	ENST00000431854.2
ENSG00000254079	5765287	AC012339.2	ENST00000523996.1
ENSG00000267656	5765357	AP001357.2	ENST00000586758.1
ENSG00000270369	5765427	AL591684.3	ENST00000605187.1
ENSG00000251553	5765497	DDX18P4	ENST00000511690.1
ENSG00000249135	5765564	AC116347.2	ENST00000514912.1
ENSG00000249814	5765634	RPSAP2	ENST00000502477.1
ENSG00000186082	5765717	KRT18P14	ENST00000534205.1
ENSG00000228125	5765819	AKIRIN1P2	ENST00000440655.2
ENSG00000275839	5765888	AC243654.2	ENST00000612843.1
ENSG00000225305	5765991	TMEM183AP1	ENST00000430966.1
ENSG00000228398	5766061	HMGN2P25	ENST00000486956.1
ENSG00000271253	5766129	AC011891.2	ENST00000604949.1
ENSG00000259205	5766199	PRKXP1	ENST00000561423.2
ENSG00000266995	5766457	AP001542.1	ENST00000591314.1
ENSG00000213604	5766543	AC022882.1	ENST00000532142.1
ENSG00000236860	5766613	RPL39P29	ENST00000447779.1
ENSG00000269584	5766681	TDGF1P7	ENST00000593394.1
ENSG00000213155	5766763	AC007547.1	ENST00000462177.1
ENSG00000238026	5766833	AC117434.1	ENST00000419971.1
ENSG00000223688	5766903	RPS24P14	ENST00000417526.2
ENSG00000235639	5766971	AC002069.1	ENST00000429649.1
ENSG00000204915	5767041	AC234772.1	ENST00000377927.3
ENSG00000251215	5767111	GOLGA5P1	ENST00000507317.1
ENSG00000239438	5767179	RPS26P48	ENST00000491713.1
ENSG00000228929	5767247	RPS13P2	ENST00000437890.1
ENSG00000233343	5767362	ATP6V1G1P4	ENST00000438388.1
ENSG00000230224	5767432	PHBP9	ENST00000453578.1
ENSG00000230077	5767641	MTAPP2	ENST00000437063.1
ENSG00000258193	5767707	AC011602.1	ENST00000546484.1
ENSG00000249443	5767777	AC097493.3	ENST00000509725.1
ENSG00000241890	5767863	RPL13P4	ENST00000484355.1
ENSG00000258401	5767946	AL512361.1	ENST00000554200.1
ENSG00000258381	5768048	AL512360.1	ENST00000555346.1
ENSG00000282345	5768118	FYTTD1P1	ENST00000633269.1
ENSG00000214561	5768186	RBBP4P4	ENST00000398588.2
ENSG00000259117	5768269	AL121576.1	ENST00000556055.1
ENSG00000206519	5768339	RPL13AP	ENST00000453334.1
ENSG00000236604	5768406	LYPLA2P3	ENST00000417429.1
ENSG00000244641	5768474	RPS26P43	ENST00000497201.2
ENSG00000243669	5768542	RPL34P23	ENST00000469983.2
ENSG00000258685	5768610	AL359219.1	ENST00000556311.2
ENSG00000251419	5768680	AC108120.3	ENST00000505953.1
ENSG00000248237	5768750	AC105420.1	ENST00000504389.2
ENSG00000239510	5768820	RPL9P5	ENST00000479477.2
ENSG00000233205	5768934	AC108479.1	ENST00000431142.1
ENSG00000225428	5769004	NDUFB4P7	ENST00000423198.1
ENSG00000254478	5769072	AP004609.2	ENST00000532177.1
ENSG00000213972	5769158	AL024509.1	ENST00000397093.3
ENSG00000219395	5769245	HSPA8P15	ENST00000401676.2
ENSG00000243033	5769444	GAPDHP47	ENST00000489113.2
ENSG00000254013	5769512	MAP2K1P1	ENST00000519737.1
ENSG00000248546	5769580	ANP32C	ENST00000512835.1
ENSG00000274855	5769646	AL133351.4	ENST00000612789.1
ENSG00000226794	5769716	MTND1P20	ENST00000430341.1
ENSG00000223429	5769801	AL139156.1	ENST00000412785.1
ENSG00000230480	5769905	AC093142.1	ENST00000436725.1
ENSG00000226446	5770007	NOTCH2P1	ENST00000443481.1
ENSG00000270455	5770075	PABPC1P5	ENST00000603738.1
ENSG00000282008	5770143	GAPDHP26	ENST00000633843.1
ENSG00000218996	5770211	ARL4AP5	ENST00000404372.1
ENSG00000223560	5770310	UBQLN1P1	ENST00000417446.1
ENSG00000227924	5770378	RBPJP6	ENST00000411556.2
ENSG00000229032	5770444	AL445685.2	ENST00000422551.1
ENSG00000273693	5770514	C2orf27AP1	ENST00000618128.1
ENSG00000273858	5770584	AC140113.4	ENST00000622087.1
ENSG00000230042	5770654	AK3P3	ENST00000431883.1
ENSG00000234115	5770827	AL138878.2	ENST00000440581.1
ENSG00000249038	5770897	AARSP1	ENST00000514795.2
ENSG00000237139	5770963	RPS26P41	ENST00000450370.1
ENSG00000231120	5771079	BTF3P10	ENST00000433415.1
ENSG00000219298	5771146	AL355497.1	ENST00000406262.1
ENSG00000257332	5771216	HNRNPA1P69	ENST00000552536.1
ENSG00000283576	5771303	AC100810.6	ENST00000638068.1
ENSG00000231715	5771373	COX6CP2	ENST00000444980.1
ENSG00000231169	5771440	EEF1B2P1	ENST00000567221.2
ENSG00000282374	5771508	AC012676.6	ENST00000632656.1
ENSG00000273969	5771610	AC138747.2	ENST00000622709.1
ENSG00000282587	5771680	AC138747.9	ENST00000632568.1
ENSG00000256243	5771750	RPL7AP3	ENST00000541658.2
ENSG00000282852	5771817	AL137790.1	ENST00000634283.1
ENSG00000255403	5771887	AP000641.1	ENST00000531988.1
ENSG00000215110	5771957	UGT2B25P	ENST00000511504.2
ENSG00000259137	5772025	AL109766.1	ENST00000555080.1
ENSG00000259148	5772095	YWHAZP1	ENST00000556286.1
ENSG00000258894	5772162	AL358913.2	ENST00000553881.1
ENSG00000214975	5772232	PPIAP29	ENST00000414949.2
ENSG00000218107	5772410	AL136131.1	ENST00000406079.1
ENSG00000276332	5772480	AC010338.1	ENST00000621823.1
ENSG00000275160	5772550	AL354718.1	ENST00000619764.1
ENSG00000231351	5772805	AC111200.2	ENST00000418877.1
ENSG00000242931	5772891	RPL7P49	ENST00000471402.1
ENSG00000242321	5772975	RPL23AP40	ENST00000487630.1
ENSG00000282819	5773044	AL122127.2	ENST00000633862.1
ENSG00000224452	5773114	RSL24D1P6	ENST00000426934.1
ENSG00000233805	5773357	AL365496.1	ENST00000426885.1
ENSG00000279414	5773427	CR392039.2	ENST00000623182.1
ENSG00000234964	5773527	FABP5P7	ENST00000524732.2
ENSG00000282360	5773758	ELK2AP	ENST00000632218.1
ENSG00000241095	5773824	CYP51A1P1	ENST00000492267.1
ENSG00000213538	5773893	KRT8P41	ENST00000533985.1
ENSG00000244556	5774010	ODCP	ENST00000459650.1
ENSG00000260939	5774204	AC007346.2	ENST00000564816.1
ENSG00000226065	5774274	ZBTB45P2	ENST00000452245.1
ENSG00000227271	5774508	RPL39P25	ENST00000449384.1
ENSG00000133136	5774576	GNG5P2	ENST00000372054.2
ENSG00000236680	5774642	AL356000.1	ENST00000441073.1
ENSG00000233921	5774779	RPS15AP40	ENST00000419621.2
ENSG00000258233	5774864	ARHGAP42P5	ENST00000548856.1
ENSG00000215571	5774986	GRK6P1	ENST00000400595.3
ENSG00000250956	5775135	AC011416.2	ENST00000509908.1
ENSG00000271585	5775221	SELENOTP2	ENST00000603971.1
ENSG00000259183	5775290	MED28P6	ENST00000558776.1
ENSG00000232963	5775357	HMGN2P20	ENST00000437531.1
ENSG00000249239	5775425	AC095059.2	ENST00000510601.2
ENSG00000271123	5775495	ELOCP5	ENST00000604924.1
ENSG00000236425	5775561	AC069213.2	ENST00000420238.1
ENSG00000236844	5775647	AC069213.3	ENST00000454858.1
ENSG00000214651	5775749	AL513122.1	ENST00000455437.2
ENSG00000265646	5775819	TUFMP1	ENST00000581294.2
ENSG00000213701	5775885	SETP22	ENST00000412243.2
ENSG00000225045	5775951	MTND5P27	ENST00000428871.1
ENSG00000250476	5776052	ENPP7P9	ENST00000514456.1
ENSG00000234253	5776185	RPL7P13	ENST00000415103.1
ENSG00000226406	5776269	RBMX2P1	ENST00000454795.1
ENSG00000280557	5776386	GNG5P1	ENST00000628637.1
ENSG00000225735	5776452	NEK4P1	ENST00000433383.1
ENSG00000234373	5776518	SNX18P7	ENST00000454116.1
ENSG00000254065	5776633	AC024451.3	ENST00000517810.1
ENSG00000229870	5776733	RPL21P89	ENST00000444021.1
ENSG00000251113	5776973	AC092593.1	ENST00000515413.2
ENSG00000225108	5777043	ZBTB45P1	ENST00000452761.1
ENSG00000260207	5777179	DUX4L47	ENST00000566374.1
ENSG00000270301	5777246	AC174071.1	ENST00000603069.1
ENSG00000255281	5777316	AC090124.3	ENST00000265458.7
ENSG00000249255	5777386	PGAM1P9	ENST00000503887.1
ENSG00000237141	5777453	DNAJC19P1	ENST00000455312.1
ENSG00000224351	5777522	CDKN2AIPNLP3	ENST00000418361.2
ENSG00000233980	5777594	FDPSP2	ENST00000453932.1
ENSG00000236582	5777692	PRPF38AP2	ENST00000438179.1
ENSG00000226536	5777761	SETP15	ENST00000412724.1
ENSG00000230459	5777827	AC060773.1	ENST00000421698.3
ENSG00000259722	5777897	AC087465.1	ENST00000560574.2
ENSG00000224669	5777967	AC016769.2	ENST00000414815.1
ENSG00000213642	5778069	AC016769.1	ENST00000409132.2
ENSG00000248979	5778171	LAMTOR3P2	ENST00000504479.2
ENSG00000243601	5778302	RPL12P24	ENST00000474907.1
ENSG00000234039	5778370	NDUFA5P7	ENST00000452914.2
ENSG00000213174	5778438	AC026316.1	ENST00000398900.2
ENSG00000261278	5778508	AC009094.1	ENST00000564443.1
ENSG00000213774	5778594	AC010904.1	ENST00000443549.1
ENSG00000215179	5778664	MAPK6P4	ENST00000517873.2
ENSG00000232502	5778731	AC073464.1	ENST00000412994.1
ENSG00000231442	5778801	LARP1BP1	ENST00000506036.1
ENSG00000233524	5778886	RANP8	ENST00000444720.1
ENSG00000259308	5779000	AC024270.1	ENST00000559181.3
ENSG00000224946	5779102	AC007312.1	ENST00000427493.1
ENSG00000238090	5779172	AC006195.1	ENST00000423599.1
ENSG00000236565	5779259	HNRNPA3P5	ENST00000455201.1
ENSG00000229626	5779345	PIGCP2	ENST00000433617.1
ENSG00000237731	5779411	RNGTTP1	ENST00000420965.1
ENSG00000254352	5779494	AC100854.1	ENST00000520351.1
ENSG00000236073	5779733	AL627311.1	ENST00000431514.2
ENSG00000239327	5779803	AL163195.1	ENST00000496941.1
ENSG00000260344	5779873	AC133485.1	ENST00000567176.2
ENSG00000182347	5779943	PDSS1P1	ENST00000422953.1
ENSG00000276915	5780044	AL109618.3	ENST00000622748.1
ENSG00000271565	5780114	AL109618.2	ENST00000605527.1
ENSG00000231087	5780184	FDPSP7	ENST00000429043.1
ENSG00000243886	5780349	AC117440.1	ENST00000474107.1
ENSG00000272718	5780467	AC006518.3	ENST00000573781.1
ENSG00000217385	5780571	PSMC1P11	ENST00000405257.1
ENSG00000214222	5780656	TUBBP2	ENST00000454403.1
ENSG00000224448	5780722	AC005020.1	ENST00000455459.1
ENSG00000271466	5780824	CICP24	ENST00000605464.1
ENSG00000251188	5780907	AC079140.3	ENST00000511111.1
ENSG00000233974	5781057	AC138951.1	ENST00000502532.1
ENSG00000229629	5781212	AL500527.2	ENST00000454105.1
ENSG00000231005	5781282	RPL39P39	ENST00000455840.1
ENSG00000271627	5781366	AC027612.4	ENST00000605371.1
ENSG00000223621	5781454	AK4P4	ENST00000419465.1
ENSG00000228645	5781667	PHKG1P2	ENST00000457537.1
ENSG00000234701	5781767	PRDX3P3	ENST00000447765.1
ENSG00000248585	5781834	AC084024.2	ENST00000503480.2
ENSG00000251441	5781904	RTEL1P1	ENST00000504490.2
ENSG00000257800	5782038	FNBP1P1	ENST00000551203.1
ENSG00000242285	5782282	RPL6P8	ENST00000490136.1
ENSG00000271523	5782348	AL049634.3	ENST00000604968.1
ENSG00000243072	5782418	AF186996.3	ENST00000492781.1
ENSG00000242001	5782488	AF186996.2	ENST00000485294.1
ENSG00000255497	5782573	AC022616.8	ENST00000533569.1
ENSG00000229280	5782643	EEF1DP6	ENST00000449232.1
ENSG00000229721	5782710	AC104115.1	ENST00000484005.1
ENSG00000225392	5782780	AC016700.1	ENST00000429424.1
ENSG00000249799	5782850	SNRPCP13	ENST00000505417.1
ENSG00000249851	5782948	RPS27AP18	ENST00000515536.1
ENSG00000213731	5783017	RAB5CP1	ENST00000395972.2
ENSG00000242943	5783148	NKAIN1P1	ENST00000435754.1
ENSG00000235400	5783232	AC104837.1	ENST00000444644.1
ENSG00000259074	5783302	PSMB7P1	ENST00000556349.1
ENSG00000282159	5783369	AC216089.1	ENST00000633233.1
ENSG00000231096	5783439	NDUFB4P3	ENST00000418418.1
ENSG00000251572	5783507	AF213884.2	ENST00000510417.2
ENSG00000228411	5783577	CDY4P	ENST00000418290.1
ENSG00000249014	5783659	HMGN2P4	ENST00000506772.2
ENSG00000241506	5783726	PSMC1P1	ENST00000478110.1
ENSG00000244146	5783960	AC106872.3	ENST00000495104.1
ENSG00000233057	5784030	EEF1A1P14	ENST00000421195.1
ENSG00000235946	5784167	AC234783.1	ENST00000441761.1
ENSG00000217139	5784407	AL603865.1	ENST00000403062.2
ENSG00000271375	5784494	AC134879.2	ENST00000604178.1
ENSG00000267332	5784722	BOLA3P2	ENST00000586496.1
ENSG00000217805	5784789	AL590084.1	ENST00000407885.2
ENSG00000259016	5784859	AL391156.1	ENST00000554965.1
ENSG00000251436	5784929	NUP58P1	ENST00000502546.2
ENSG00000282115	5784996	AC015849.8	ENST00000631441.1
ENSG00000236060	5785066	HSPB1P1	ENST00000423240.1
ENSG00000250563	5785149	KNOP1P5	ENST00000358374.3
ENSG00000273900	5785216	CR848007.3	ENST00000615762.1
ENSG00000227536	5785302	SOCS5P4	ENST00000454743.1
ENSG00000197149	5785533	AC107956.1	ENST00000494359.1
ENSG00000219149	5785796	PPIAP87	ENST00000441480.2
ENSG00000261205	5785863	NIFKP4	ENST00000567275.2
ENSG00000220842	5786012	RPL21P16	ENST00000495531.1
ENSG00000235544	5786263	RPS11P1	ENST00000451072.1
ENSG00000215034	5786330	DSTNP4	ENST00000399472.2
ENSG00000271361	5786396	HTATSF1P2	ENST00000604204.1
ENSG00000225795	5786544	AC006463.1	ENST00000445929.1
ENSG00000255170	5786614	AP003122.3	ENST00000526316.2
ENSG00000234391	5786684	AL606490.6	ENST00000453735.1
ENSG00000228753	5786754	EIF4BP2	ENST00000416702.1
ENSG00000230112	5786872	AL157398.1	ENST00000452981.1
ENSG00000228219	5786957	NPM1P30	ENST00000425092.1
ENSG00000251638	5787041	AC006390.1	ENST00000508068.1
ENSG00000229298	5787111	TUBB8P1	ENST00000447235.1
ENSG00000232277	5787291	AC104651.2	ENST00000447549.1
ENSG00000241941	5787361	RPL32P26	ENST00000480482.2
ENSG00000225352	5787429	RPL31P53	ENST00000457065.1
ENSG00000274192	5787497	ABCB10P4	ENST00000621497.1
ENSG00000278678	5787565	CYCSP41	ENST00000616920.1
ENSG00000215333	5787632	KRT18P23	ENST00000435622.1
ENSG00000230711	5787749	CTAGE13P	ENST00000416709.1
ENSG00000237964	5787817	AC068042.1	ENST00000482222.1
ENSG00000228943	5787887	AL137792.2	ENST00000443484.1
ENSG00000226107	5787957	AC004383.1	ENST00000438135.1
ENSG00000260147	5788137	MTND5P34	ENST00000568888.1
ENSG00000279783	5788205	AC018692.2	ENST00000624130.1
ENSG00000219928	5788275	AL161787.1	ENST00000401543.2
ENSG00000253570	5788360	RNF5P1	ENST00000524091.1
ENSG00000243609	5788426	RPS2P44	ENST00000478038.1
ENSG00000238231	5788526	AL512288.2	ENST00000426041.2
ENSG00000266809	5788660	PPIAP57	ENST00000579571.1
ENSG00000277040	5788727	AL359736.2	ENST00000621992.1
ENSG00000224692	5788812	Z68694.1	ENST00000413929.1
ENSG00000271219	5788880	AC011626.1	ENST00000604710.1
ENSG00000249600	5788950	AC106806.2	ENST00000509365.1
ENSG00000234985	5789020	AC074085.2	ENST00000416734.1
ENSG00000214961	5789090	FO393409.1	ENST00000399325.2
ENSG00000277640	5789160	AL445647.2	ENST00000615170.1
ENSG00000228473	5789230	LIN28AP2	ENST00000445283.1
ENSG00000231879	5789298	TXNL1P1	ENST00000429528.1
ENSG00000260382	5789365	AC087481.1	ENST00000561684.1
ENSG00000232662	5789519	LDHBP1	ENST00000455730.2
ENSG00000259350	5789636	AC067805.1	ENST00000559344.2
ENSG00000205318	5789706	GCNT2P	ENST00000379591.4
ENSG00000258074	5789788	VTI1BP3	ENST00000550220.1
ENSG00000230125	5789855	EEF1A1P39	ENST00000440791.1
ENSG00000228702	5789924	AL645998.1	ENST00000424552.1
ENSG00000238015	5790090	AC104837.2	ENST00000427236.2
ENSG00000273813	5790160	AC123788.2	ENST00000612290.1
ENSG00000281583	5790246	AC233280.13	ENST00000630501.1
ENSG00000219814	5790504	RPL23AP47	ENST00000408017.2
ENSG00000258750	5790589	AL358335.1	ENST00000555388.2
ENSG00000260218	5790659	AC034105.4	ENST00000568304.1
ENSG00000225739	5790729	NPM1P18	ENST00000434232.1
ENSG00000216352	5790796	AL590824.1	ENST00000403828.1
ENSG00000257786	5790866	AKIRIN1P1	ENST00000547384.1
ENSG00000213568	5790935	HNRNPA1P13	ENST00000510646.1
ENSG00000270639	5791005	ECM1P1	ENST00000604092.1
ENSG00000256799	5791071	AC005832.3	ENST00000537929.1
ENSG00000232853	5791141	LUZP4P1	ENST00000415420.1
ENSG00000225840	5791208	AC010970.1	ENST00000445125.2
ENSG00000229010	5791458	AL161672.1	ENST00000450968.1
ENSG00000244527	5791596	AC022795.1	ENST00000473808.1
ENSG00000213091	5791666	PHBP1	ENST00000392260.2
ENSG00000269637	5791747	RPL12P41	ENST00000599500.1
ENSG00000213216	5791847	AC007066.1	ENST00000392902.2
ENSG00000249282	5791996	AC233724.6	ENST00000511476.1
ENSG00000244062	5792082	AC080128.1	ENST00000474389.1
ENSG00000250484	5792169	PPIAP76	ENST00000424692.3
ENSG00000275609	5792236	AP000346.3	ENST00000622821.1
ENSG00000230859	5792351	YRDCP3	ENST00000456507.1
ENSG00000250667	5792417	AC106774.3	ENST00000505444.1
ENSG00000236530	5792487	KPNA2P1	ENST00000458289.2
ENSG00000231034	5792587	AL118520.1	ENST00000450770.1
